Date,Close/Last,Volume,Open,High,Low
04/01/2016,16210,27958,16820,16855,16140
03/31/2016,16820,13306,17040,17085,16775
03/30/2016,17035,11053,17090,17160,16910
03/29/2016,17070,12470,17045,17185,16985
03/28/2016,17005,6333,16890,17095,16885
03/24/2016,16835,9772,16850,16970,16645
03/23/2016,16850,10088,16985,17070,16810
03/22/2016,16990,15272,16855,17050,16730
03/21/2016,16815,7070,16720,16840,16580
03/18/2016,16715,16685,16820,16880,16510
03/17/2016,16770,17283,16890,17195,16515
03/16/2016,16770,15895,16975,17060,16835
03/15/2016,16945,11386,17200,17255,16830
03/14/2016,17210,7394,17180,17270,17105
03/11/2016,17135,13673,16650,17165,16505
03/10/2016,16630,23364,16755,17130,16415
03/09/2016,16795,20256,16670,16825,16495
03/08/2016,16680,23221,16875,16910,16575
03/07/2016,16885,36342,17040,17085,16775
03/04/2016,17040,15012,16890,17185,16865
03/03/2016,16855,13902,16700,16995,16655
03/02/2016,16710,16350,16575,16835,16485
03/01/2016,16530,18546,15975,16600,15860
02/29/2016,16005,19411,16320,16470,15905
02/26/2016,16320,21470,16270,16540,16205
02/25/2016,16240,20431,15995,16290,15915
02/24/2016,15955,23661,15830,16085,15540
02/23/2016,15850,18770,16170,16350,15830
02/22/2016,16175,14137,15840,16300,15790
02/19/2016,15840,17323,15990,16050,15760
02/18/2016,15975,23168,16175,16360,15940
02/17/2016,16085,29306,15975,16230,15640
02/16/2016,15960,47209,15945,16355,15455
02/12/2016,15455,22546,15945,16175,15455
02/11/2016,15240,23191,15560,15640,15045
02/10/2016,15560,44085,16190,16235,15455
02/09/2016,16135,32184,16425,16440,15850
02/08/2016,16475,23575,16590,17100,16225
02/05/2016,16585,19441,16815,16910,16500
02/04/2016,16835,N/A,16835,16835,16835
02/03/2016,17060,33100,17455,17485,16640
02/02/2016,17495,21964,17770,17895,17385
02/01/2016,17770,18220,17910,17940,17625
01/29/2016,17885,40069,17075,17910,16780
01/28/2016,17110,19821,17145,17300,16960
01/27/2016,17085,23953,17035,17425,16970
01/26/2016,17090,23662,16860,17125,16570
01/25/2016,16870,26804,17285,17320,16820
01/22/2016,17250,34916,16520,17305,16470
01/21/2016,16480,43352,16430,16805,15820
01/20/2016,16375,37872,17065,17085,15960
01/19/2016,17050,40801,16865,17305,16670
01/15/2016,16820,15941,16800,17050,16670
01/14/2016,17525,26775,17255,17605,16950
01/13/2016,17235,17808,17445,17765,17195
01/12/2016,17425,18740,17395,17575,17125
01/11/2016,17410,10290,17280,17585,17150
01/08/2016,17315,29433,17635,18010,17270
01/07/2016,17605,26550,18075,18195,17500
01/06/2016,18075,18040,18460,18495,17930
01/05/2016,18435,15076,18360,18585,18175
01/04/2016,18320,18954,18820,18985,18130
12/31/2015,18805,2255,18955,18965,18760
12/30/2015,18935,3351,19170,19170,18915
12/29/2015,19150,4097,18935,19190,18820
12/28/2015,18910,4146,18855,18985,18810
12/25/2015,18840,N/A,18840,18840,18840
12/24/2015,18840,3685,19095,19125,18755
12/23/2015,19125,3579,18935,19140,18870
12/22/2015,18900,489,18925,18965,18845
12/21/2015,18900,1223,18925,18965,18845
12/18/2015,18835,25482,19290,19930,18800
12/17/2015,19295,10178,19385,19575,19265
12/16/2015,19380,14451,18915,19440,18885
12/15/2015,18915,15629,18845,19005,18565
12/14/2015,18820,20414,18770,19015,18575
12/11/2015,18750,14827,19100,19325,18650
12/10/2015,19105,14942,19030,19200,19020
12/09/2015,18950,23422,19380,19475,18875
12/08/2015,19395,35201,19740,19775,19240
12/07/2015,19740,47559,19720,19840,19625
12/04/2015,19720,20101,19555,19750,19395
12/03/2015,19545,26544,19880,19985,19435
12/02/2015,19875,7880,20000,20015,19800
12/01/2015,20000,9868,19775,20045,19775
11/30/2015,19795,10459,19895,19905,19725
11/27/2015,19885,8462,20025,20035,19805
11/26/2015,19945,N/A,19945,19945,19945
11/25/2015,19945,1101,19945,20015,19935
11/24/2015,19910,12180,19890,19995,19775
11/23/2015,19875,5861,19950,20060,19800
11/20/2015,19945,6516,19865,19975,19740
11/19/2015,19865,9181,19945,19995,19780
11/18/2015,19955,10353,19820,19990,19675
11/17/2015,19835,11641,19700,19905,19650
11/16/2015,19700,10243,19325,19730,19250
11/13/2015,19435,11908,19480,19655,19410
11/12/2015,19470,10277,19680,19755,19460
11/11/2015,19715,7364,19700,19815,19625
11/10/2015,19705,13688,19455,19800,19430
11/09/2015,19470,14159,19490,19720,19370
11/06/2015,19490,15234,19240,19530,19200
11/05/2015,19250,11885,19120,19380,19035
11/04/2015,19090,13643,19060,19230,18920
11/03/2015,19070,6279,19000,19160,18960
11/02/2015,19020,11599,18880,19055,18675
10/30/2015,18915,17600,19020,19275,18765
10/29/2015,19020,9993,19200,19215,18875
10/28/2015,19240,12761,18890,19250,18880
10/27/2015,18910,9697,19070,19075,18830
10/26/2015,19035,9852,19180,19200,18950
10/23/2015,19195,16479,18930,19255,18820
10/22/2015,18925,12498,18495,18945,18435
10/21/2015,18490,11678,18250,18670,18225
10/20/2015,18265,7469,18335,18340,18220
10/19/2015,18340,9808,18425,18445,18155
10/16/2015,18425,5835,18305,18470,18260
10/15/2015,18280,11363,17760,18320,17760
10/14/2015,17780,14072,18165,18200,17730
10/13/2015,18165,11240,18425,18430,18150
10/12/2015,18425,4181,18395,18500,18285
10/09/2015,18400,9400,18370,18525,18260
10/08/2015,18370,13661,18400,18490,18105
10/07/2015,18430,16189,18220,18540,18075
10/06/2015,18250,11136,18415,18455,18140
10/05/2015,18440,15463,17905,18520,17905
10/02/2015,17960,21336,17725,17970,17340
10/01/2015,17715,13298,17565,17945,17480
09/30/2015,17595,13750,17305,17630,17265
09/29/2015,17275,16673,17460,17490,16995
09/28/2015,17455,13307,17850,17940,17375
09/25/2015,17875,22439,17500,18110,17460
09/24/2015,17500,18352,17675,17800,17160
09/23/2015,17670,8318,17645,17830,17440
09/22/2015,17685,8265,18050,18105,17505
09/21/2015,18060,6508,17880,18115,17755
09/18/2015,17845,18880,18300,18360,17770
09/17/2015,18270,13996,18470,18665,18255
09/16/2015,18465,13878,18245,18505,18090
09/15/2015,18250,16864,17995,18340,17830
09/14/2015,17995,15430,18215,18405,17885
09/11/2015,18215,15436,18240,18350,18025
09/10/2015,18205,9485,18250,18390,17945
09/09/2015,18210,45017,18030,18755,17980
09/08/2015,18010,57715,18235,18350,17375
09/07/2015,17635,N/A,17635,17635,17635
09/04/2015,17635,6630,17565,18020,17470
09/03/2015,18235,19864,18330,18490,18175
09/02/2015,18310,28244,17765,18490,17760
09/01/2015,17815,30917,18835,18840,17750
08/31/2015,18810,14522,19155,19155,18750
08/28/2015,19175,14922,19010,19215,18950
08/27/2015,19025,25434,18700,19080,18490
08/26/2015,18720,41956,17765,18800,17640
08/25/2015,17765,56970,17815,18860,17660
08/24/2015,17810,74117,17780,19105,17170
08/21/2015,18975,36260,19630,19705,18915
08/20/2015,19620,22281,20045,20250,19590
08/19/2015,20110,14712,20475,20525,20040
08/18/2015,20475,8677,20670,20685,20445
08/17/2015,20680,7460,20590,20685,20535
08/14/2015,20595,8876,20580,20625,20480
08/13/2015,20595,16472,20370,20670,20295
08/12/2015,20385,23666,20650,20700,20055
08/11/2015,20635,16767,20900,20945,20550
08/10/2015,20915,10107,20650,20920,20610
08/07/2015,20665,9963,20650,20760,20585
08/06/2015,20655,10372,20755,20815,20585
08/05/2015,20775,13961,20530,20835,20485
08/04/2015,20530,7178,20500,20575,20435
08/03/2015,20515,8054,20575,20595,20405
07/31/2015,20620,9848,20565,20625,20480
07/30/2015,20575,8590,20465,20600,20450
07/29/2015,20465,9977,20365,20540,20220
07/28/2015,20365,14507,20185,20450,20085
07/27/2015,20185,17083,20390,20515,20075
07/24/2015,20400,7514,20615,20655,20365
07/23/2015,20595,7663,20665,20725,20535
07/22/2015,20670,9644,20650,20705,20550
07/21/2015,20750,13132,20800,20885,20625
07/20/2015,20825,4367,20735,20850,20710
07/17/2015,20755,7314,20705,20770,20650
07/16/2015,20725,8575,20590,20745,20565
07/15/2015,20585,12237,20550,20670,20435
07/14/2015,20550,10619,20400,20570,20370
07/13/2015,20425,17887,20040,20445,19965
07/10/2015,20130,22581,19700,20190,19700
07/09/2015,19715,27823,19345,19955,19165
07/08/2015,19345,47120,20430,20470,19265
07/07/2015,20485,21210,20345,20510,20135
07/06/2015,20325,17923,20295,20415,20055
07/03/2015,20530,N/A,20530,20530,20530
07/02/2015,20530,20,20565,20565,20535
07/01/2015,20610,13895,20305,20660,20295
06/30/2015,20255,19639,20110,20430,20100
06/29/2015,20110,24942,20645,20645,20100
06/26/2015,20900,10598,20780,20930,20705
06/25/2015,20765,9183,20790,20895,20760
06/24/2015,20775,13301,20940,20990,20740
06/23/2015,20940,11256,20575,20940,20570
06/22/2015,20545,12500,20370,20635,20360
06/19/2015,20155,8053,20175,20270,20105
06/18/2015,20170,15002,20215,20260,19925
06/17/2015,20215,10821,20315,20355,20165
06/16/2015,20330,8963,20410,20410,20160
06/15/2015,20395,10337,20365,20435,20250
06/12/2015,20375,13578,20470,20495,20295
06/11/2015,20475,15351,20170,20600,20160
06/10/2015,20195,16730,20140,20315,20070
06/09/2015,20080,31443,20295,20335,19930
06/08/2015,20285,46866,20600,20585,20275
06/05/2015,20580,22477,20455,20620,20370
06/04/2015,20450,19126,20595,20595,20360
06/03/2015,20590,13563,20405,20615,20400
06/02/2015,20430,16811,20610,20625,20405
06/01/2015,20585,10006,20470,20645,20425
05/29/2015,20465,13106,20560,20655,20385
05/28/2015,20590,12877,20655,20675,20460
05/27/2015,20645,12235,20465,20685,20385
05/26/2015,20430,16937,20435,20590,20340
05/25/2015,20380,N/A,20380,20380,20380
05/22/2015,20380,8403,20275,20405,20145
05/21/2015,20265,8659,20305,20350,20165
05/20/2015,20300,11153,20160,20320,20130
05/19/2015,20165,12771,20035,20220,19965
05/18/2015,20025,10457,19820,20050,19765
05/15/2015,19810,10532,19685,19885,19630
05/14/2015,19700,11090,19675,19740,19495
05/13/2015,19650,11975,19545,19865,19520
05/12/2015,19550,13539,19625,19690,19475
05/11/2015,19625,8931,19615,19740,19600
05/08/2015,19675,13506,19390,19720,19325
05/07/2015,19390,16349,19345,19480,19055
05/06/2015,19355,11069,19375,19470,19190
05/05/2015,19375,10048,19770,19810,19335
05/04/2015,19805,3989,19680,19820,19620
05/01/2015,19735,7993,19440,19775,19425
04/30/2015,19440,22856,19820,19865,19350
04/29/2015,19835,11309,20010,20015,19665
04/28/2015,20010,11865,20090,20170,19945
04/27/2015,20075,10399,20085,20180,19935
04/24/2015,20095,10076,20175,20180,20035
04/23/2015,20190,8950,20265,20295,20130
04/22/2015,20270,13343,20025,20280,20000
04/21/2015,20025,12579,19715,20105,19695
04/20/2015,19720,9509,19595,19765,19520
04/17/2015,19595,15144,19850,19865,19495
04/16/2015,19855,11195,19925,19940,19775
04/15/2015,19890,9189,19935,19965,19865
04/14/2015,19935,13764,19855,19995,19815
04/13/2015,19895,10705,20025,20065,19865
04/10/2015,20065,10578,20100,20105,19895
04/09/2015,20120,12626,19900,20125,19875
04/08/2015,19905,16061,19815,19950,19745
04/07/2015,19815,N/A,19815,19815,19815
04/06/2015,19615,10227,19370,19650,19285
04/03/2015,19385,N/A,19385,19385,19385
04/02/2015,19385,7260,19250,19590,19350
04/01/2015,19220,26552,19270,19320,18980
03/31/2015,19265,16700,19660,19675,19230
03/30/2015,19630,11599,19475,19675,19285
03/27/2015,19410,14705,19370,19655,19135
03/26/2015,19355,20407,19510,19570,19080
03/25/2015,19510,11078,19655,19730,19450
03/24/2015,19660,11951,19670,19770,19605
03/23/2015,19685,10331,19710,19750,19555
03/20/2015,19625,10896,19440,19655,19375
03/19/2015,19435,13859,19465,19515,19275
03/18/2015,19445,12624,19440,19585,19360
03/17/2015,19430,11503,19385,19525,19335
03/16/2015,19390,10943,19275,19455,19200
03/13/2015,19265,13619,19190,19330,19100
03/12/2015,19185,18726,18810,19220,18755
03/11/2015,18785,22391,18530,18835,18520
03/10/2015,18540,34880,18855,18920,18505
03/09/2015,18860,35950,18870,18900,18705
03/06/2015,18865,20762,18860,19090,18825
03/05/2015,18870,19692,18725,18930,18660
03/04/2015,18700,11490,18745,18745,18575
03/03/2015,18740,11412,18940,18940,18660
03/02/2015,18940,9797,18865,18995,18785
02/27/2015,18880,11876,18915,18890,18730
02/26/2015,18885,13062,18630,18935,18600
02/25/2015,18635,7503,18690,18695,18570
02/24/2015,18680,10043,18510,18715,18455
02/23/2015,18500,6246,18520,18540,18425
02/20/2015,18540,12815,18380,18570,18285
02/19/2015,18385,7669,18265,18405,18235
02/18/2015,18275,10348,18165,18355,18105
02/17/2015,18125,12851,17980,18195,17920
02/16/2015,18080,N/A,18080,18080,18080
02/13/2015,18080,9488,17960,18115,17875
02/12/2015,17955,15816,18055,18055,17725
02/11/2015,18040,6711,17855,18125,17820
02/10/2015,17850,10274,17625,17890,17570
02/09/2015,17605,13466,17815,17845,17560
02/06/2015,17835,12241,17745,17950,17635
02/05/2015,17755,11005,17585,17770,17485
02/04/2015,17590,12044,17585,17775,17535
02/03/2015,17610,14569,17690,17695,17305
02/02/2015,17670,14058,17530,17715,17405
01/30/2015,17520,17657,17880,17895,17485
01/29/2015,17875,14622,17620,17890,17595
01/28/2015,17555,13116,17670,17910,17555
01/27/2015,17675,13747,17715,17810,17525
01/26/2015,17715,11095,17400,17750,17320
01/23/2015,17450,13421,17605,17635,17385
01/22/2015,17605,18342,17370,17635,17185
01/21/2015,17385,21108,17395,17470,17125
01/20/2015,17425,27764,17110,17530,16960
01/19/2015,16855,N/A,16855,16855,16855
01/16/2015,16855,320,16830,16855,16785
01/15/2015,16855,6930,16830,16885,16590
01/14/2015,16830,30243,16975,17080,16575
01/13/2015,16975,19519,16925,17275,16830
01/12/2015,16930,12454,16950,17130,16800
01/09/2015,16970,19723,17440,17465,16950
01/08/2015,17420,15643,17065,17490,17060
01/07/2015,17070,19357,16790,17225,16755
01/06/2015,16790,31334,17155,17175,16605
01/05/2015,17160,22614,17430,17635,17105
01/02/2015,17470,9904,17415,17675,17395
01/01/2015,17400,N/A,17400,17400,17400
12/31/2014,17400,7341,17430,17505,17335
12/30/2014,17435,14523,17835,17840,17285
12/29/2014,17835,10159,18050,18050,17615
12/26/2014,18010,3824,17870,18045,17820
12/25/2014,17900,N/A,17900,17900,17900
12/24/2014,17900,2552,17975,17975,17855
12/23/2014,17935,4399,17855,18000,17800
12/22/2014,17860,7668,17695,17870,17650
12/19/2014,17780,16565,17665,17860,17570
12/18/2014,17640,18189,17290,17680,17250
12/17/2014,17270,21959,16910,17335,16665
12/16/2014,16780,65,16825,16855,16805
12/15/2014,16780,3606,16825,16970,16790
12/12/2014,17240,23938,17415,17640,17230
12/11/2014,17405,25022,17240,17680,17155
12/10/2014,17280,N/A,17280,17280,17280
12/09/2014,17625,59086,17755,17905,17310
12/08/2014,17745,41023,17945,18090,17695
12/05/2014,18050,16728,17855,18115,17775
12/04/2014,17870,16946,17900,17930,17735
12/03/2014,17930,13494,17810,17930,17710
12/02/2014,17785,13965,17550,17835,17465
12/01/2014,17550,18399,17490,17670,17350
11/28/2014,17470,14716,17305,17530,17195
11/27/2014,17355,N/A,17355,17355,17355
11/26/2014,17355,23,17360,17370,17350
11/25/2014,17430,11585,17540,17565,17350
11/24/2014,17505,5198,17455,17605,17330
11/21/2014,17425,19839,17290,17565,17130
11/20/2014,17280,14294,17465,17495,17155
11/19/2014,17475,15470,17470,17515,17320
11/18/2014,17460,20730,17215,17485,17200
11/17/2014,17220,24355,17520,17595,16910
11/14/2014,17515,17255,17465,17560,17335
11/13/2014,17435,21056,17275,17530,17140
11/12/2014,17285,23886,17365,17490,17075
11/11/2014,17260,20528,16960,17395,16900
11/10/2014,16960,14936,16805,17000,16735
11/07/2014,16820,20728,16950,17020,16720
11/06/2014,17000,26163,17105,17145,16775
11/05/2014,17125,25257,16945,17180,16835
11/04/2014,17000,57432,17355,17365,16740
11/03/2014,17385,23145,17110,17480,16980
10/31/2014,17070,47508,16945,17085,15830
10/30/2014,15810,20226,15670,15935,15595
10/29/2014,15695,15277,15440,15720,15425
10/28/2014,15465,10317,15370,15475,15295
10/27/2014,15350,16191,15475,15475,15285
10/24/2014,15470,18535,15405,15475,15265
10/23/2014,15405,22097,15130,15495,15095
10/22/2014,15140,18695,15125,15310,15030
10/21/2014,15115,24420,15195,15225,14785
10/20/2014,15150,23006,14905,15190,14905
10/17/2014,14905,29983,14740,14920,14545
10/16/2014,14710,40315,14710,14840,14400
10/15/2014,14695,41158,14995,15120,14510
10/14/2014,14960,24666,14865,15140,14825
10/13/2014,14865,13653,14925,15195,14835
10/10/2014,15090,24691,15285,15425,15040
10/09/2014,15330,26016,15725,15765,15210
10/08/2014,15720,21861,15525,15755,15485
10/07/2014,15540,19718,15800,15950,15505
10/06/2014,15815,14434,15980,16005,15780
10/03/2014,15935,20819,15635,16000,15595
10/02/2014,15625,35771,15910,15965,15405
10/01/2014,15895,19873,16225,16275,15865
09/30/2014,16225,12989,16310,16315,16105
09/29/2014,16295,12864,16400,16425,16190
09/26/2014,16395,17346,16165,16455,16130
09/25/2014,16160,17957,16275,16390,16130
09/24/2014,16295,12707,16040,16315,16015
09/23/2014,16065,7249,16125,16175,16020
09/22/2014,16130,9402,16250,16290,16105
09/19/2014,16250,13223,16185,16330,16140
09/18/2014,16180,13435,15995,16195,15960
09/17/2014,16020,12226,15945,16035,15820
09/16/2014,15950,11584,15870,15955,15800
09/15/2014,15875,4123,15870,15885,15765
09/12/2014,15870,13439,15900,15960,15830
09/11/2014,15875,19796,15880,15905,15780
09/10/2014,15930,34339,15660,15935,15640
09/09/2014,15670,54400,15815,15830,15640
09/08/2014,15805,24191,15695,15815,15660
09/05/2014,15685,14236,15740,15820,15565
09/04/2014,15710,12483,15725,15775,15615
09/03/2014,15715,12974,15750,15835,15700
09/02/2014,15770,18301,15485,15855,15445
09/01/2014,15450,N/A,15450,15450,15450
08/29/2014,15450,9392,15425,15475,15365
08/28/2014,15420,9558,15490,15500,15350
08/27/2014,15485,7308,15550,15595,15455
08/26/2014,15545,10360,15580,15620,15465
08/25/2014,15595,5668,15570,15645,15560
08/22/2014,15560,10669,15640,15645,15455
08/21/2014,15655,12511,15550,15660,15525
08/20/2014,15565,10936,15500,15580,15405
08/19/2014,15500,7287,15435,15510,15420
08/18/2014,15435,6943,15325,15445,15305
08/15/2014,15320,10930,15345,15390,15215
08/14/2014,15345,8260,15310,15355,15245
08/13/2014,15310,10909,15145,15335,15115
08/12/2014,15125,9487,15170,15240,15080
08/11/2014,15155,10335,15015,15200,14985
08/08/2014,15020,29382,15025,15070,14675
08/07/2014,15020,17713,15090,15250,14970
08/06/2014,15085,22802,15260,15300,15025
08/05/2014,15245,16790,15510,15535,15175
08/04/2014,15520,11026,15435,15545,15400
08/01/2014,15435,22235,15485,15620,15410
07/31/2014,15510,19550,15770,15790,15480
07/30/2014,15785,13017,15640,15810,15615
07/29/2014,15620,9974,15580,15720,15570
07/28/2014,15580,11349,15465,15610,15430
07/25/2014,15440,11660,15355,15560,15340
07/24/2014,15355,8537,15370,15405,15255
07/23/2014,15370,5547,15355,15395,15335
07/22/2014,15385,9152,15290,15420,15265
07/21/2014,15290,5377,15365,15390,15205
07/18/2014,15345,10593,15255,15370,15125
07/17/2014,15270,12085,15440,15485,15215
07/16/2014,15455,9725,15430,15490,15370
07/15/2014,15420,10322,15375,15465,15335
07/14/2014,15360,7008,15220,15405,15200
07/11/2014,15195,8744,15150,15240,15095
07/10/2014,15140,22716,15390,15400,15035
07/09/2014,15375,10019,15280,15400,15210
07/08/2014,15285,12712,15330,15420,15230
07/07/2014,15340,15405,15470,15505,15315
07/04/2014,15470,N/A,15470,15470,15470
07/03/2014,15470,55,15470,15475,15455
07/02/2014,15430,7751,15445,15475,15375
07/01/2014,15435,10222,15195,15465,15170
06/30/2014,15190,8704,15170,15225,15070
06/27/2014,15170,14199,15340,15340,15055
06/26/2014,15335,10713,15355,15375,15240
06/25/2014,15360,10396,15320,15400,15235
06/24/2014,15370,11631,15320,15500,15270
06/23/2014,15350,11010,15470,15475,15295
06/20/2014,15460,11750,15385,15505,15320
06/19/2014,15400,11128,15205,15425,15155
06/18/2014,15185,10033,15035,15235,15025
06/17/2014,15035,9524,14970,15085,14970
06/16/2014,14970,8917,15115,15120,14885
06/13/2014,15085,15143,14910,15180,14845
06/12/2014,14890,16222,15030,15075,14835
06/11/2014,14945,28033,15020,15075,14905
06/10/2014,15020,51410,15160,15185,14910
06/09/2014,15170,17918,15205,15215,15095
06/06/2014,15205,12922,15165,15210,15045
06/05/2014,15165,20304,15160,15170,15020
06/04/2014,15170,12156,15065,15180,14990
06/03/2014,15065,11406,15080,15100,14970
06/02/2014,15055,19676,14705,15090,14705
05/30/2014,14715,11963,14750,14750,14590
05/29/2014,14740,10251,14645,14765,14580
05/28/2014,14660,11421,14675,14725,14570
05/27/2014,14680,19421,14630,14765,14540
05/26/2014,14565,N/A,14565,14565,14565
05/23/2014,14565,14142,14385,14605,14385
05/22/2014,14390,16465,14195,14445,14155
05/21/2014,14190,23044,13995,14240,13935
05/20/2014,13995,15264,14150,14160,13970
05/19/2014,14135,16482,14185,14200,13910
05/16/2014,14175,14062,14120,14195,14020
05/15/2014,14120,22763,14275,14375,14035
05/14/2014,14260,9240,14460,14465,14245
05/13/2014,14475,11408,14340,14490,14330
05/12/2014,14340,10037,14200,14345,14145
05/09/2014,14185,15576,14110,14285,14085
05/08/2014,14110,13991,14195,14270,14075
05/07/2014,14230,22658,14260,14305,14045
05/06/2014,14260,7749,14330,14370,14200
05/05/2014,14350,5688,14400,14425,14275
05/02/2014,14400,15277,14505,14600,14370
05/01/2014,14470,9170,14305,14515,14305
04/30/2014,14305,12973,14475,14475,14235
04/29/2014,14470,6466,14415,14510,14395
04/28/2014,14415,12275,14330,14440,14250
04/25/2014,14350,14361,14440,14595,14285
04/24/2014,14440,16845,14575,14605,14300
04/23/2014,14525,9143,14510,14590,14460
04/22/2014,14515,11149,14595,14640,14380
04/21/2014,14585,6666,14525,14695,14515
04/18/2014,14520,N/A,14520,14520,14520
04/17/2014,14520,11553,14460,14555,14385
04/16/2014,14490,15812,14205,14505,14180
04/15/2014,14140,18589,14145,14220,13935
04/14/2014,14135,14320,13935,14185,13860
04/11/2014,13935,23874,14070,14125,13885
04/10/2014,14070,25957,14575,14585,14015
04/09/2014,14550,21305,14420,14590,14330
04/08/2014,14400,25811,14715,14815,14335
04/07/2014,14760,15151,14915,14955,14680
04/04/2014,14920,20751,15130,15225,14855
04/03/2014,15125,11721,15125,15230,15040
04/02/2014,15135,17169,14950,15140,14935
04/01/2014,14940,10257,14880,14965,14790
03/31/2014,14855,10990,14810,14935,14775
03/28/2014,14840,14373,14630,14895,14575
03/27/2014,14600,19931,14360,14730,14280
03/26/2014,14340,18074,14425,14545,14330
03/25/2014,14410,13778,14345,14490,14270
03/24/2014,14350,16098,14270,14500,14240
03/21/2014,14250,12092,14330,14450,14240
03/20/2014,14330,23160,14550,14555,14170
03/19/2014,14555,20702,14450,14640,14270
03/18/2014,14415,20988,14490,14525,14250
03/17/2014,14480,15755,14200,14510,14165
03/14/2014,14215,25221,14520,14495,14110
03/13/2014,14420,28218,14880,14925,14345
03/12/2014,14815,26806,15035,15060,14685
03/11/2014,15030,47545,15245,15280,14995
03/10/2014,15230,34906,15280,15280,15085
03/07/2014,15320,26866,15330,15435,15155
03/06/2014,15300,27247,14905,15340,14870
03/05/2014,14900,11058,14935,14995,14885
03/04/2014,14985,16621,14545,14990,14535
03/03/2014,14520,24541,14805,14805,14440
02/28/2014,14930,15750,14945,15020,14740
02/27/2014,14930,21395,14945,15025,14700
02/26/2014,14920,12898,14935,15090,14880
02/25/2014,14925,12870,14950,15105,14850
02/24/2014,14955,13570,14670,15055,14660
02/21/2014,14800,11915,14570,14920,14540
02/20/2014,14565,16293,14710,14740,14385
02/19/2014,14665,15255,14795,14820,14645
02/18/2014,14795,27494,14510,14910,14210
02/17/2014,14460,N/A,14460,14460,14460
02/14/2014,14460,23846,14655,14695,14250
02/13/2014,14650,22588,14815,14820,14335
02/12/2014,14810,13289,14905,14910,14705
02/11/2014,14905,16620,14675,14965,14600
02/10/2014,14665,12928,14680,14765,14590
02/07/2014,14695,22159,14475,14725,14325
02/06/2014,14465,20290,14210,14505,14135
02/05/2014,14175,27884,14270,14335,14010
02/04/2014,14310,31368,14220,14375,13945
02/03/2014,14160,39217,14675,14875,14155
01/31/2014,14635,27871,15160,15185,14610
01/30/2014,15130,21270,14975,15245,14870
01/29/2014,14990,26087,15275,15400,14880
01/28/2014,15165,12901,14940,15280,14950
01/27/2014,15005,29115,14945,15130,14810
01/24/2014,14970,35743,15425,15520,14950
01/23/2014,15415,33554,15910,15995,15295
01/22/2014,15910,13926,15815,15920,15655
01/21/2014,15850,17380,15670,15935,15605
01/20/2014,15790,N/A,15790,15790,15790
01/17/2014,15790,10002,15690,15875,15655
01/16/2014,15685,12227,15665,15980,15635
01/15/2014,15880,11949,15730,15895,15680
01/14/2014,15730,20491,15400,15775,15390
01/13/2014,15535,13797,15860,15905,15470
01/10/2014,15885,16109,15955,16030,15760
01/09/2014,15970,11080,16065,16070,15860
01/08/2014,16070,12950,15975,16190,15965
01/07/2014,15970,14386,15865,16020,15810
01/06/2014,15865,13880,16095,16205,15775
01/03/2014,16130,7704,16085,16145,15915
01/02/2014,16055,5938,16320,16325,16035
01/01/2014,16410,N/A,16410,16410,16410
12/31/2013,16410,3606,16345,16450,16300
12/30/2013,16350,8268,16365,16410,16260
12/27/2013,16365,8038,16305,16390,16135
12/26/2013,16315,5582,16290,16330,16265
12/25/2013,15975,N/A,15975,15975,15975
12/24/2013,15975,6293,16150,16150,15950
12/23/2013,16130,7008,16040,16160,15940
12/20/2013,16000,8057,15915,16025,15825
12/19/2013,15870,9358,15990,16000,15840
12/18/2013,15985,15265,15330,15995,15325
12/17/2013,15355,7720,15450,15460,15300
12/16/2013,15435,11660,15545,15550,15245
12/13/2013,15560,11449,15625,15640,15345
12/12/2013,15605,16807,15435,15640,15335
12/11/2013,15320,17356,15540,15570,15295
12/10/2013,15540,42974,15705,15710,15455
12/09/2013,15635,98,15705,15710,15630
12/06/2013,15565,19056,15090,15610,15075
12/05/2013,15115,54,15090,15145,15075
12/04/2013,15380,113,15440,15450,15375
12/03/2013,15565,93,15570,15570,15515
12/02/2013,15780,91,15790,15790,15770
11/29/2013,15710,11700,15725,15760,15525
11/28/2013,15660,N/A,15660,15660,15660
11/27/2013,15660,49,15660,15665,15635
11/26/2013,15425,215,15435,15435,15380
11/25/2013,15515,58,15545,15550,15505
11/22/2013,15540,12785,15575,15620,15330
11/21/2013,15590,171,15575,15610,15570
11/20/2013,15205,91,15155,15205,15155
11/19/2013,15200,139,15205,15230,15190
11/18/2013,15135,118,15180,15185,15135
11/15/2013,15330,13197,15085,15390,15020
11/14/2013,15080,106,15085,15100,15070
11/13/2013,14705,189,14715,14740,14700
11/12/2013,14545,147,14610,14610,14545
11/11/2013,14320,36,14325,14330,14305
11/08/2013,14270,22261,14040,14310,14020
11/07/2013,14065,96,14040,14065,14020
11/06/2013,14385,59,14425,14425,14375
11/05/2013,14175,27,14200,14210,14175
11/04/2013,14345,179,14335,14350,14335
11/01/2013,14345,9235,14460,14460,14155
10/31/2013,14455,47,14460,14460,14450
10/30/2013,14520,109,14555,14555,14505
10/29/2013,14520,19,14535,14535,14515
10/28/2013,14325,15,14335,14340,14310
10/25/2013,14235,11560,14465,14490,14125
10/24/2013,14475,27,14465,14485,14460
10/23/2013,14395,18,14385,14395,14365
10/22/2013,14810,18,14810,14810,14805
